Cruise,Station,Date,Longitude,Latitude,BottomDepth,Depth,Temperature,Salinity,Oxygen,PDA,Nits,Phosphate,Silicate,COD,AOU,WaterMassNo
1,46,2011-07-17T05:18,-96.011,19.992,1744,0.9,28.475,36.36,4.391,23.26163,0,0.114,1.694,68.7,1.5852,1
1,46,2011-07-17T05:18,-96.011,19.992,1744,9.4,28.349,36.341,4.472,23.28984,0,0.169,1.133,65,0,1
1,46,2011-07-17T05:18,-96.011,19.992,1744,39.6,21.33,36.46,4.43,25.520576,0.173,0.211,1.578,51.1,24.8068,2
1,46,2011-07-17T05:18,-96.011,19.992,1744,64.4,19.569,36.436,3.051,25.978381,7.527,0.615,3.101,47.7,92.0708,2
1,46,2011-07-17T05:18,-96.011,19.992,1744,89.3,18.234,36.353,2.723,26.25845,10.595,0.571,5.357,46.3,112.2003,2
1,46,2011-07-17T05:18,-96.011,19.992,1744,138.4,15.636,36.034,2.564,26.636184,14.331,0.913,7.545,43,131.5624,3
1,46,2011-07-17T05:18,-96.011,19.992,1744,237.7,12.688,35.59,2.486,26.923978,19.021,1.141,10.987,42.5,150.7887,4
1,46,2011-07-17T05:18,-96.011,19.992,1744,288.1,11.594,35.429,2.468,27.011372,22.78,1.249,12.858,39.5,157.9267,4
1,46,2011-07-17T05:18,-96.011,19.992,1744,388.5,9.84,35.194,2.454,27.143301,24.995,1.407,17.247,40.4,169.291,4.5
1,46,2011-07-17T05:18,-96.011,19.992,1744,588.1,7.343,34.946,2.79,27.34078,26.238,1.869,22.074,38.1,171.2151,5
1,46,2011-07-17T05:18,-96.011,19.992,1744,788.8,5.725,34.909,3.484,27.529106,25.787,1.826,25.651,38.3,152.4564,5
1,46,2011-07-17T05:18,-96.011,19.992,1744,1003.4,4.842,34.937,4.112,27.657927,18.591,1.485,19.793,42.5,131.6618,6
1,47,2011-07-12T21:31,-92.006,22.513,3589,4.1,28.853,36.548,4.406,23.27702,0.08,0.14,1.1,67.4,0,1
1,47,2011-07-12T21:31,-92.006,22.513,3589,9,28.737,36.554,4.408,23.320773,0.1,0.19,1.1,84.8,0,1
1,47,2011-07-12T21:31,-92.006,22.513,3589,39.7,25.62,36.437,4.685,24.241187,,0.18,1.4,58.7,0,1
1,47,2011-07-12T21:31,-92.006,22.513,3589,64.1,21.534,36.58,4.198,25.556535,4.49,0.16,2.4,54.4,33.9841,2
1,47,2011-07-12T21:31,-92.006,22.513,3589,89.1,19.806,36.484,3.581,25.953907,8.42,0.3,4.1,51.8,67.9483,2
1,47,2011-07-12T21:31,-92.006,22.513,3589,139.8,17.057,36.221,2.692,26.448281,12.57,0.74,6.6,45.4,119.0408,3
1,47,2011-07-12T21:31,-92.006,22.513,3589,239.9,13.352,35.69,2.565,26.867686,18.16,1.15,11,43.6,143.6418,4
1,47,2011-07-12T21:31,-92.006,22.513,3589,289.8,12.231,35.519,2.528,26.960101,21.27,1.35,12.9,43.5,151.6091,4
1,47,2011-07-12T21:31,-92.006,22.513,3589,388.2,10.011,35.21,2.48,27.126667,23.94,1.48,30.4,42.1,167.0952,4.5
1,47,2011-07-12T21:31,-92.006,22.513,3589,589.3,7.293,34.95,2.814,27.350947,24.69,1.67,16.3,54.1,170.4998,5
1,47,2011-07-12T21:31,-92.006,22.513,3589,788.3,5.871,34.91,3.4,27.511613,24.48,1.6,26,43.7,155.0658,5
1,47,2011-07-12T21:31,-92.006,22.513,3589,999.8,5.151,34.927,3.871,27.614437,23.36,1.66,27.1,39.8,139.887,6
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,9.937,24.0641,36.508,4.5382,24.767449,0.67,0.08,1.65,66.6,9.7568,1
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,19.874,24.0684,36.5078,4.5286,24.76665,0,0.05,1.72,67.8,10.1675,1
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,50.676,24.0702,36.5069,4.5226,24.767487,0,0,1.52,71.4,10.4471,1
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,74.519,23.7145,36.4888,4.4117,24.861109,0.89,0.18,1.63,78.9,16.6006,1
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,98.36,21.391,36.6099,3.2806,25.621011,4.44,0.33,2.09,87.4,74.5035,2
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,150.004,17.7601,36.3337,2.6939,26.364253,14.35,0.63,4.85,55.3,115.6343,3
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,247.299,13.5502,35.7241,2.4918,26.853518,22.52,1.58,9,45.9,145.7424,4
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,300.891,11.9214,35.4817,2.4309,26.990886,25.36,1.88,11.01,44.6,157.6264,4
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,347.525,10.9239,35.3409,2.4108,27.067615,27.73,1.67,13.13,53.7,164.4519,4
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,598.371,7.7827,34.9798,2.6506,27.304352,31.8,2.1,18.98,59,174.2993,5
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,795.464,6.2714,34.9111,3.1463,27.462028,30.93,2.12,22.55,60.5,163.2805,5
2,1,2013-02-20T13:21,-97.11069,22.02361,1043,998.304,5.09,34.9308,3.8604,27.624789,28.14,1.56,23.83,47,140.7905,6
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,9.937,24.1355,36.4904,4.5783,24.732765,0.1,0.1,1.94,72.9,7.775,1
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,18.88,24.0848,36.4887,4.5788,24.747224,0.05,0.09,1.93,85.3,7.9434,1
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,50.673,24.0609,36.4882,4.5684,24.75611,0.05,0.1,1.85,69.7,8.5071,1
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,100.34,23.229,36.5069,4.3786,25.01931,0.84,0.12,2,72.1,93.3825,1
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,150.987,20.1367,36.5287,2.9658,25.903553,8.61,0.41,3.38,57.8,127.2202,2
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,251.253,15.556,36.0345,2.6745,26.659413,18.47,1.06,6.8,61.7,139.5186,3
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,298.887,13.8532,35.7739,2.5976,26.83094,21.55,1.24,8.49,71.1,161.8594,4
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,395.114,11.2587,35.3868,2.425,27.04391,26.76,1.6,12.29,46.2,174.5498,4
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,596.35,8.3469,35.0275,2.5582,27.257563,31.2,2.05,17.78,60.8,166.3548,5
2,2,2013-02-20T19:49,-96.6951,23.0297,1757,794.422,6.5389,34.9168,3.0325,27.43158,31.31,2,21.9,46.4,147.0681,5
